Miguel Calmon,Miguel Calmon,-11.4289,-40.5950,Brazil,BR,BRA,Bahia,,27536,1076065953,11278
Olindina,Olindina,-11.3669,-38.3328,Brazil,BR,BRA,Bahia,,26817,1076626137,11271
Umbaúba,Umbauba,-11.3828,-37.6578,Brazil,BR,BRA,Sergipe,,25550,1076584847,11273
Dianópolis,Dianopolis,-11.6258,-46.8203,Brazil,BR,BRA,Tocantins,,22424,1076139135,11300
Crisópolis,Crisopolis,-11.5108,-38.1500,Brazil,BR,BRA,Bahia,,21617,1076853607,11287
Sátiro Dias,Satiro Dias,-11.6000,-38.6000,Brazil,BR,BRA,Bahia,,20320,1076994641,11297
Aporá,Apora,-11.6600,-38.0808,Brazil,BR,BRA,Bahia,,19146,1076481861,11304
Ibititá,Ibitita,-11.5469,-41.9778,Brazil,BR,BRA,Bahia,,18727,1076591656,11292
Ibipeba,Ibipeba,-11.6408,-42.0108,Brazil,BR,BRA,Bahia,,18674,1076930608,11302
América Dourada,America Dourada,-11.4550,-41.4358,Brazil,BR,BRA,Bahia,,16923,1076121763,11281
Alvorada D’Oeste,Alvorada D'Oeste,-11.3417,-62.2861,Brazil,BR,BRA,Rondônia,,16902,1076530041,11269
Indiaroba,Indiaroba,-11.5189,-37.5119,Brazil,BR,BRA,Sergipe,,15831,1076691419,11288
Barrocas,Barrocas,-11.5289,-39.0778,Brazil,BR,BRA,Bahia,,15770,1076187162,11289
Biritinga,Biritinga,-11.6169,-38.8000,Brazil,BR,BRA,Bahia,,15799,1076152180,11299
Acajutiba,Acajutiba,-11.6619,-38.0169,Brazil,BR,BRA,Bahia,,15717,1076094256,11304
Vargem da Roça,Vargem da Roca,-11.6069,-40.1369,Brazil,BR,BRA,Bahia,,14729,1076859944,11298
Uibaí,Uibai,-11.3369,-42.1328,Brazil,BR,BRA,Bahia,,14483,1076214416,11268
Santa Luzia do Itanhy,Santa Luzia do Itanhy,-11.3508,-37.4478,Brazil,BR,BRA,Sergipe,,14121,1076556984,11270
Tomar do Geru,Tomar do Geru,-11.3728,-37.8408,Brazil,BR,BRA,Sergipe,,13535,1076263182,11272
Serrolândia,Serrolandia,-11.4158,-40.3019,Brazil,BR,BRA,Bahia,,13373,1076239269,11277
Retirolândia,Retirolandia,-11.4950,-39.4258,Brazil,BR,BRA,Bahia,,13319,1076905275,11286
Capela do Alto Alegre,Capela do Alto Alegre,-11.6678,-39.8378,Brazil,BR,BRA,Bahia,,12118,1076582203,11305
Uacu Cungo,Uacu Cungo,-11.3583,15.1194,Angola,AO,AGO,Kwanza Sul,,12069,1024677127,11271
São Félix do Araguaia,Sao Felix do Araguaia,-11.6169,-50.6689,Brazil,BR,BRA,Mato Grosso,,11843,1076329274,11299
Gentio do Ouro,Gentio do Ouro,-11.4289,-42.5058,Brazil,BR,BRA,Bahia,,11423,1076957913,11278
São José do Jacuípe,Sao Jose do Jacuipe,-11.4119,-39.8669,Brazil,BR,BRA,Bahia,,11061,1076174569,11276
Jandaíra,Jandaira,-11.5639,-37.7839,Brazil,BR,BRA,Bahia,,11063,1076091666,11293
Várzea do Poço,Varzea do Poco,-11.5289,-40.3200,Brazil,BR,BRA,Bahia,,9416,1076941608,11289
Morpará,Morpara,-11.5589,-43.2808,Brazil,BR,BRA,Bahia,,8967,1076260332,11293
Mitsamiouli,Mitsamiouli,-11.3819,43.3000,Comoros,KM,COM,Grande Comore,,7235,1174546487,11273
Almas,Almas,-11.5739,-47.1700,Brazil,BR,BRA,Tocantins,,7586,1076222876,11295
Porto dos Gaúchos,Porto dos Gauchos,-11.5350,-57.4139,Brazil,BR,BRA,Mato Grosso,,5363,1076811602,11290
Calenga,Calenga,-11.3196,16.2000,Angola,AO,AGO,Bié,,531,1024822780,11266
Canarana,Canarana,-11.6850,-41.7689,Brazil,BR,BRA,Bahia,,26382,1076773196,11307
São Miguel do Guaporé,Sao Miguel do Guapore,-11.6936,-62.7114,Brazil,BR,BRA,Rondônia,,24059,1076548430,11308
Cafarnaum,Cafarnaum,-11.6939,-41.4678,Brazil,BR,BRA,Bahia,,18695,1076083831,11308
Moroni,Moroni,-11.7036,43.2536,Comoros,KM,COM,Grande Comore,primary,111329,1174793581,11309
Gurupi,Gurupi,-11.7289,-49.0689,Brazil,BR,BRA,Tocantins,,87545,1076649238,11312
Rolim de Moura,Rolim de Moura,-11.7254,-61.7778,Brazil,BR,BRA,Rondônia,,55407,1076556836,11311
Piritiba,Piritiba,-11.7300,-40.5550,Brazil,BR,BRA,Bahia,,25027,1076244219,11312
Nova Brasilândia d’Oeste,Nova Brasilandia d'Oeste,-11.7197,-62.3158,Brazil,BR,BRA,Rondônia,,21670,1076575922,11311
Mairi,Mairi,-11.7108,-40.1489,Brazil,BR,BRA,Bahia,,20097,1076746756,11310
Novo Horizonte,Novo Horizonte,-11.7100,-62.0000,Brazil,BR,BRA,Rondônia,,10161,1076386709,11310
Natividade,Natividade,-11.7100,-47.7228,Brazil,BR,BRA,Tocantins,,9250,1076499835,11310
Mkazi,Mkazi,-11.7323,43.2671,Comoros,KM,COM,Grande Comore,,8438,1174910201,11312
Kipushi,Kipushi,-11.7600,27.2500,Congo (Kinshasa),CD,COD,Haut-Katanga,,113347,1180810333,11315
Luena,Luena,-11.7900,19.9000,Angola,AO,AGO,Moxico,admin,21115,1024283760,11319
Inhambupe,Inhambupe,-11.7839,-38.3528,Brazil,BR,BRA,Bahia,,40915,1076169385,11318
Esplanada,Esplanada,-11.7958,-37.9450,Brazil,BR,BRA,Bahia,,36724,1076376279,11319
Jauja,Jauja,-11.7750,-75.5000,Peru,PE,PER,Junín,,27560,1604948232,11317
Riachão das Neves,Riachao das Neves,-11.7458,-44.9100,Brazil,BR,BRA,Bahia,,23264,1076225070,11314
Formoso do Araguaia,Formoso do Araguaia,-11.7969,-49.5289,Brazil,BR,BRA,Tocantins,,18427,1076817559,11319
Barro Alto,Barro Alto,-11.7608,-41.9119,Brazil,BR,BRA,Bahia,,15377,1076372996,11315
Mwinilunga,Mwinilunga,-11.7396,24.4400,Zambia,ZM,ZMB,North-Western,,13798,1894210586,11313
Seringueiras,Seringueiras,-11.7981,-63.0311,Brazil,BR,BRA,Rondônia,,12617,1076017164,11319
Lamarão,Lamarao,-11.7828,-38.9000,Brazil,BR,BRA,Bahia,,9442,1076962931,11318
Ichu,Ichu,-11.7489,-39.1919,Brazil,BR,BRA,Bahia,,6311,1076759456,11314
Lima,Lima,-12.0500,-77.0333,Peru,PE,PER,Lima,primary,9848000,1604728603,11347
Callao,Callao,-12.0611,-77.1333,Peru,PE,PER,Callao,admin,1129854,1604422141,11349
Huancayo,Huancayo,-12.0667,-75.2167,Peru,PE,PER,Junín,admin,378203,1604249985,11349
Huaycan,Huaycan,-12.0139,-76.8250,Peru,PE,PER,Lima,,160000,1604578883,11343
Sinop,Sinop,-11.8639,-55.5039,Brazil,BR,BRA,Mato Grosso,,146005,1076876295,11327
Catabola,Catabola,-12.1167,17.3000,Angola,AO,AGO,Bié,,126631,1024994288,11355
Cassongue,Cassongue,-11.8181,14.9689,Angola,AO,AGO,Kwanza Sul,,117000,1024511668,11322
Mzimba,Mzimba,-11.9000,33.6000,Malawi,MW,MWI,Mzimba,admin,19308,1454007077,11331
Chosica,Chosica,-11.9361,-76.6972,Peru,PE,PER,Lima,,88606,1604040866,11335
Entre Rios,Entre Rios,-11.9419,-38.0839,Brazil,BR,BRA,Bahia,,43006,1076914935,11335
Riachão do Jacuípe,Riachao do Jacuipe,-11.8100,-39.3819,Brazil,BR,BRA,Bahia,,35403,1076945082,11321
Mpika,Mpika,-11.8300,31.4600,Zambia,ZM,ZMB,Muchinga,,28445,1894224372,11323
Mundo Novo,Mundo Novo,-11.8589,-40.4719,Brazil,BR,BRA,Bahia,,27165,1076708728,11326
Conde,Conde,-11.8139,-37.6108,Brazil,BR,BRA,Bahia,,26194,1076912261,11321
Alta Floresta D’Oeste,Alta Floresta D'Oeste,-11.9283,-61.9950,Brazil,BR,BRA,Rondônia,,25506,1076909732,11334
Baixa Grande,Baixa Grande,-11.9600,-40.1678,Brazil,BR,BRA,Bahia,,21197,1076238457,11337
Pacatu,Pacatu,-11.9578,-38.9750,Brazil,BR,BRA,Bahia,,20754,1076255229,11337
Utinga,Utinga,-12.0819,-41.0939,Brazil,BR,BRA,Bahia,,19593,1076977689,11351
Camacupa,Camacupa,-12.0167,17.4833,Angola,AO,AGO,Bié,,19150,1024037086,11344
Tapiramutá,Tapiramuta,-11.8469,-40.7908,Brazil,BR,BRA,Bahia,,17398,1076220458,11325
Souto Soares,Souto Soares,-12.0889,-41.6378,Brazil,BR,BRA,Bahia,,17332,1076113405,11352
Água Fria,Agua Fria,-11.8669,-38.7669,Brazil,BR,BRA,Bahia,,17043,1076969631,11327
Bonito,Bonito,-11.9658,-41.2669,Brazil,BR,BRA,Bahia,,16873,1076286351,11338
Angical,Angical,-12.0069,-44.6939,Brazil,BR,BRA,Bahia,,14724,1076374273,11343
Barra do Mendes,Barra do Mendes,-11.8100,-42.0589,Brazil,BR,BRA,Bahia,,14526,1076707399,11321
Pé de Serra,Pe de Serra,-11.8339,-39.6128,Brazil,BR,BRA,Bahia,,14471,1076313589,11323
Cotegipe,Cotegipe,-12.0278,-44.2578,Brazil,BR,BRA,Bahia,,14403,1076905904,11345
Alto Alegre dos Parecis,Alto Alegre dos Parecis,-12.1278,-61.8508,Brazil,BR,BRA,Rondônia,,13993,1076019248,11356
Wanderley,Wanderley,-12.1200,-43.8878,Brazil,BR,BRA,Bahia,,13008,1076046103,11355
Mulungu do Morro,Mulungu do Morro,-11.9658,-41.6389,Brazil,BR,BRA,Bahia,,12200,1076271115,11338
Peixe,Peixe,-12.0250,-48.5389,Brazil,BR,BRA,Tocantins,,11873,1076553772,11345
Muquém de São Francisco,Muquem de Sao Francisco,-12.0650,-43.5489,Brazil,BR,BRA,Bahia,,11495,1076874616,11349
Aramari,Aramari,-12.0819,-38.4989,Brazil,BR,BRA,Bahia,,11314,1076419500,11351
Brotas de Macaúbas,Brotas de Macaubas,-11.9989,-42.6258,Brazil,BR,BRA,Bahia,,11070,1076204887,11342
Pintadas,Pintadas,-11.8128,-39.9089,Brazil,BR,BRA,Bahia,,10742,1076824576,11321
Ipupiara,Ipupiara,-11.8200,-42.6139,Brazil,BR,BRA,Bahia,,10113,1076106474,11322
Cardeal da Silva,Cardeal da Silva,-11.9419,-37.9489,Brazil,BR,BRA,Bahia,,9747,1076285544,11335
Santanópolis,Santanopolis,-12.0169,-38.8669,Brazil,BR,BRA,Bahia,,9442,1076762230,11344
Candeal,Candeal,-11.8078,-39.1189,Brazil,BR,BRA,Bahia,,9011,1076755311,11321
Ouriçangas,Ouricangas,-12.0169,-38.6169,Brazil,BR,BRA,Bahia,,8839,1076631656,11344
Tanquinho,Tanquinho,-11.9789,-39.1039,Brazil,BR,BRA,Bahia,,8553,1076001279,11340
Santa Luzia D’Oeste,Santa Luzia D'Oeste,-11.9081,-61.7789,Brazil,BR,BRA,Rondônia,,8362,1076146196,11332
Figueirópolis,Figueiropolis,-12.1308,-49.1739,Brazil,BR,BRA,Tocantins,,5340,1076309978,11356
Cazombo,Cazombo,-11.9058,22.9217,Angola,AO,AGO,Moxico,,298,1024334740,11331
Feira de Santana,Feira de Santana,-12.2669,-38.9669,Brazil,BR,BRA,Bahia,,617528,1076892244,11372
Lobito,Lobito,-12.3597,13.5308,Angola,AO,AGO,Benguela,,393079,1024128946,11382
Vila Teixeira da Silva,Vila Teixeira da Silva,-12.1958,15.8556,Angola,AO,AGO,Huambo,,294494,1024863343,11364
Catumbela,Catumbela,-12.4167,13.5333,Angola,AO,AGO,Benguela,,175805,1024821574,11388
Barreiras,Barreiras,-12.1528,-44.9900,Brazil,BR,BRA,Bahia,,153918,1076854674,11359
Benguela,Benguela,-12.5500,13.4167,Angola,AO,AGO,Benguela,admin,151226,1024141961,11403
Chingola,Chingola,-12.5447,27.8708,Zambia,ZM,ZMB,Copperbelt,,147448,1894202007,11402
Darwin,Darwin,-12.4381,130.8411,Australia,AU,AUS,Northern Territory,admin,136828,1036497565,11391
Chinguar,Chinguar,-12.5500,16.3333,Angola,AO,AGO,Bié,,129370,1024191137,11403
Alagoinhas,Alagoinhas,-12.1356,-38.4192,Brazil,BR,BRA,Bahia,,124070,1076155953,11357
Mufulira,Mufulira,-12.5546,28.2604,Zambia,ZM,ZMB,Copperbelt,,122336,1894907880,11404
Cuito,Cuito,-12.3833,16.9333,Angola,AO,AGO,Bié,admin,114000,1024939858,11385
Antsiranana,Antsiranana,-12.2765,49.3115,Madagascar,MG,MDG,Antsiranana,admin,82937,1450106928,11373
Solwezi,Solwezi,-12.1833,26.4000,Zambia,ZM,ZMB,North-Western,admin,65000,1894777820,11362
Mutsamudu,Mutsamudu,-12.1675,44.3939,Comoros,KM,COM,Anjouan,admin,30000,1174036583,11361
Fomboni,Fomboni,-12.2822,43.7419,Comoros,KM,COM,Mohéli,admin,,1174539766,11373
Sorriso,Sorriso,-12.5450,-55.7108,Brazil,BR,BRA,Mato Grosso,,92769,1076873169,11402
Chililabombwe,Chililabombwe,-12.3667,27.8333,Zambia,ZM,ZMB,Copperbelt,,90530,1894950283,11383
Itaberaba,Itaberaba,-12.5278,-40.3069,Brazil,BR,BRA,Bahia,,66310,1076160849,11401
Ipirá,Ipira,-12.1578,-39.7369,Brazil,BR,BRA,Bahia,,62095,1076297000,11359
Santo Amaro,Santo Amaro,-12.5469,-38.7119,Brazil,BR,BRA,Bahia,,61702,1076891792,11403
Santo Estêvão,Santo Estevao,-12.4300,-39.2508,Brazil,BR,BRA,Bahia,,53193,1076902466,11390
Mata de São João,Mata de Sao Joao,-12.5300,-38.2989,Brazil,BR,BRA,Bahia,,45813,1076397945,11401
Seabra,Seabra,-12.4189,-41.7700,Brazil,BR,BRA,Bahia,,45202,1076253764,11388
São Gonçalo dos Campos,Sao Goncalo dos Campos,-12.4328,-38.9669,Brazil,BR,BRA,Bahia,,37554,1076071963,11390
Pojuca,Pojuca,-12.4308,-38.3278,Brazil,BR,BRA,Bahia,,37543,1076704575,11390
Conceição de Jacuípe,Conceicao de Jacuipe,-12.3269,-38.7650,Brazil,BR,BRA,Bahia,,33354,1076309231,11378
Ruy Barbosa,Ruy Barbosa,-12.2839,-40.4939,Brazil,BR,BRA,Bahia,,31867,1076207484,11373
Ibotirama,Ibotirama,-12.1850,-43.2208,Brazil,BR,BRA,Bahia,,27655,1076512015,11362
Iraquara,Iraquara,-12.2489,-41.6189,Brazil,BR,BRA,Bahia,,25006,1076405932,11370
Conceição da Feira,Conceicao da Feira,-12.5058,-38.9989,Brazil,BR,BRA,Bahia,,22656,1076395046,11398
Oliveira dos Brejinhos,Oliveira dos Brejinhos,-12.3169,-42.8958,Brazil,BR,BRA,Bahia,,22774,1076923541,11377
Cabaceiras do Paraguaçu,Cabaceiras do Paraguacu,-12.5358,-39.1908,Brazil,BR,BRA,Bahia,,18978,1076654912,11401
Costa Marques,Costa Marques,-12.4450,-64.2272,Brazil,BR,BRA,Rondônia,,18798,1076376222,11391
Taguatinga,Taguatinga,-12.4061,-46.4339,Brazil,BR,BRA,Tocantins,,16825,1076324478,11387
Ipecaetá,Ipecaeta,-12.3000,-39.3078,Brazil,BR,BRA,Bahia,,15521,1076177801,11375
Serra Preta,Serra Preta,-12.1600,-39.3319,Brazil,BR,BRA,Bahia,,15351,1076184457,11360
Cristópolis,Cristopolis,-12.2339,-44.4208,Brazil,BR,BRA,Bahia,,14302,1076513995,11368
Baianópolis,Baianopolis,-12.3058,-44.5350,Brazil,BR,BRA,Bahia,,14195,1076531349,11376
Terra Boa,Terra Boa,-12.3919,-38.6250,Brazil,BR,BRA,Bahia,,13547,1076578412,11385
Chilca,Chilca,-12.5196,-76.7400,Peru,PE,PER,Lima,,12884,1604361895,11400
Araçás,Aracas,-12.2200,-38.2028,Brazil,BR,BRA,Bahia,,12450,1076854989,11366
Antônio Cardoso,Antonio Cardoso,-12.4350,-39.1200,Brazil,BR,BRA,Bahia,,12225,1076384756,11390
Macajuba,Macajuba,-12.1358,-40.3600,Brazil,BR,BRA,Bahia,,11837,1076763287,11357
Lundazi,Lundazi,-12.2895,33.1700,Zambia,ZM,ZMB,Eastern,,11635,1894277247,11374
Lençóis,Lencois,-12.5628,-41.3900,Brazil,BR,BRA,Bahia,,11445,1076448489,11404
Anguera,Anguera,-12.1508,-39.2458,Brazil,BR,BRA,Bahia,,11299,1076371301,11359
Brejolândia,Brejolandia,-12.4828,-43.9658,Brazil,BR,BRA,Bahia,,10698,1076943254,11396
Wagner,Wagner,-12.2869,-41.1678,Brazil,BR,BRA,Bahia,,9731,1076156238,11374
Palmeiras,Palmeiras,-12.5289,-41.5589,Brazil,BR,BRA,Bahia,,9130,1076798897,11401
Alvorada,Alvorada,-12.4800,-49.1250,Brazil,BR,BRA,Tocantins,,8396,1076121080,11395
Itanagra,Itanagra,-12.2628,-38.0419,Brazil,BR,BRA,Bahia,,8034,1076492957,11371
Pedrão,Pedrao,-12.1500,-38.6500,Brazil,BR,BRA,Bahia,,7568,1076642552,11359
Parecis,Parecis,-12.1961,-61.6014,Brazil,BR,BRA,Rondônia,,6198,1076067978,11364
Howard Springs,Howard Springs,-12.4922,131.0530,Australia,AU,AUS,Northern Territory,,5132,1036674070,11397
Príncipe da Beira,Principe da Beira,-12.4167,-64.4166,Brazil,BR,BRA,Rondônia,,956,1076482734,11388
McMinns Lagoon,McMinns Lagoon,-12.5329,131.0500,Australia,AU,AUS,Northern Territory,,5025,1036673821,11401
Puerto Heath,Puerto Heath,-12.5200,-68.6186,Bolivia,BO,BOL,La Paz,,10,1068996459,11400
Puerto Maldonado,Puerto Maldonado,-12.6000,-69.1833,Peru,PE,PER,Madre de Dios,admin,85024,1604871130,11409
São Félix,Sao Felix,-12.6050,-38.9719,Brazil,BR,BRA,Bahia,,15091,1076181846,11409
Dias d’Ávila,Dias d'Avila,-12.6128,-38.2969,Brazil,BR,BRA,Bahia,,78058,1076290338,11410
Paranã,Parana,-12.6150,-47.8828,Brazil,BR,BRA,Tocantins,,10437,1076862389,11410
Weipa,Weipa,-12.6167,141.8667,Australia,AU,AUS,Queensland,,3899,1036501067,11410
Salvador,Salvador,-12.9708,-38.5108,Brazil,BR,BRA,Bahia,admin,2886698,1076923789,11450
Huambo,Huambo,-12.7667,15.7333,Angola,AO,AGO,Huambo,admin,1100000,1024079828,11427
Mamoudzou,Mamoudzou,-12.7871,45.2750,Mayotte,YT,MYT,,primary,32057,1175099654,11429
Ndola,Ndola,-12.9683,28.6337,Zambia,ZM,ZMB,Copperbelt,admin,528330,1894032745,11450
Kitwe,Kitwe,-12.8208,28.2119,Zambia,ZM,ZMB,Copperbelt,,504194,1894321752,11433
Camaçari,Camacari,-12.6978,-38.3239,Brazil,BR,BRA,Bahia,,286919,1076610862,11419
Caála,Caala,-12.8500,15.5500,Angola,AO,AGO,Huambo,,279792,1024160241,11436
Ganda,Ganda,-13.0167,14.6333,Angola,AO,AGO,Benguela,,235486,1024320952,11455
Pemba,Pemba,-12.9667,40.5167,Mozambique,MZ,MOZ,Cabo Delgado,admin,141316,1508872233,11449
Vilhena,Vilhena,-12.7406,-60.1458,Brazil,BR,BRA,Rondônia,,102211,1076196581,11424
Santo Antônio de Jesus,Santo Antonio de Jesus,-12.9692,-39.2611,Brazil,BR,BRA,Bahia,,101548,1076231231,11450
Nkhotakota,Nkhotakota,-12.9163,34.3000,Malawi,MW,MWI,Nkhotakota,admin,59854,1454281420,11444
Huancavelica,Huancavelica,-12.7850,-74.9714,Peru,PE,PER,Huancavelica,admin,49570,1604876709,11429
Candeias,Candeias,-12.6678,-38.5508,Brazil,BR,BRA,Bahia,,88806,1076438209,11416
Cruz das Almas,Cruz das Almas,-12.6700,-39.1019,Brazil,BR,BRA,Bahia,,64197,1076285577,11416
Macaúbas,Macaubas,-13.0189,-42.6989,Brazil,BR,BRA,Bahia,,50262,1076955429,11455
Maragogipe,Maragogipe,-12.7778,-38.9189,Brazil,BR,BRA,Bahia,,46106,1076474180,11428
Vera Cruz,Vera Cruz,-12.9600,-38.6089,Brazil,BR,BRA,Bahia,,42650,1076136150,11449
São Francisco do Conde,Sao Francisco do Conde,-12.6278,-38.6800,Brazil,BR,BRA,Bahia,,39329,1076969118,11412
Amargosa,Amargosa,-13.0300,-39.6050,Brazil,BR,BRA,Bahia,,37807,1076608607,11456
Cachoeira,Cachoeira,-12.6178,-38.9558,Brazil,BR,BRA,Bahia,,34535,1076370546,11411
Paratinga,Paratinga,-12.6908,-43.1839,Brazil,BR,BRA,Bahia,,32636,1076218209,11419
Muritiba,Muritiba,-12.6258,-38.9900,Brazil,BR,BRA,Bahia,,30743,1076695612,11411
Huanta,Huanta,-12.9397,-74.2475,Peru,PE,PER,Ayacucho,,30234,1604179024,11446
Castro Alves,Castro Alves,-12.7658,-39.4278,Brazil,BR,BRA,Bahia,,27286,1076609570,11427
Santana,Santana,-12.9828,-44.0508,Brazil,BR,BRA,Bahia,,27260,1076550800,11451
Iaçu,Iacu,-12.7669,-40.2119,Brazil,BR,BRA,Bahia,,26178,1076999933,11427
Longonjo,Longonjo,-12.9067,15.1864,Angola,AO,AGO,Huambo,,24350,1024081092,11443
Itaparica,Itaparica,-12.8878,-38.6789,Brazil,BR,BRA,Bahia,,22615,1076639827,11441
São Felipe,Sao Felipe,-12.8469,-39.0889,Brazil,BR,BRA,Bahia,,21582,1076363237,11436
Madre de Deus,Madre de Deus,-12.7408,-38.6208,Brazil,BR,BRA,Bahia,,20348,1076769060,11424
Boa Vista do Tupim,Boa Vista do Tupim,-12.6600,-40.6089,Brazil,BR,BRA,Bahia,,18658,1076115228,11415
Serra Dourada,Serra Dourada,-12.7608,-43.9500,Brazil,BR,BRA,Bahia,,18389,1076669259,11426
Sapeaçu,Sapeacu,-12.7278,-39.1819,Brazil,BR,BRA,Bahia,,17664,1076513396,11423
Ibitiara,Ibitiara,-12.6519,-42.2178,Brazil,BR,BRA,Bahia,,16699,1076577189,11414
Itaeté,Itaete,-12.9858,-40.9728,Brazil,BR,BRA,Bahia,,16446,1076167864,11451
Salinas da Margarida,Salinas da Margarida,-12.8708,-38.7639,Brazil,BR,BRA,Bahia,,15385,1076707335,11439
Ibipitanga,Ibipitanga,-12.8819,-42.4858,Brazil,BR,BRA,Bahia,,15296,1076883970,11440
Boninal,Boninal,-12.7019,-41.8278,Brazil,BR,BRA,Bahia,,14585,1076205755,11420
Andaraí,Andarai,-12.8069,-41.3308,Brazil,BR,BRA,Bahia,,13723,1076838333,11432
Tabocas do Brejo Velho,Tabocas do Brejo Velho,-12.7058,-44.0069,Brazil,BR,BRA,Bahia,,13025,1076911587,11420
Saubara,Saubara,-12.7378,-38.7689,Brazil,BR,BRA,Bahia,,12238,1076713805,11424
Nossa Senhora dos Milagres,Nossa Senhora dos Milagres,-12.8700,-39.8589,Brazil,BR,BRA,Bahia,,11659,1076012226,11439
Nova Ubiratã,Nova Ubirata,-12.9908,-55.2550,Brazil,BR,BRA,Mato Grosso,,11074,1076543428,11452
Arraias,Arraias,-12.9308,-46.9378,Brazil,BR,BRA,Tocantins,,10645,1076635792,11445
Santa Teresinha,Santa Teresinha,-12.7719,-39.5228,Brazil,BR,BRA,Bahia,,10586,1076693294,11428
Mucugê,Mucuge,-13.0050,-41.3708,Brazil,BR,BRA,Bahia,,10244,1076156452,11454
Varzedo,Varzedo,-12.9708,-39.3939,Brazil,BR,BRA,Bahia,,9363,1076982829,11450
Araguaçu,Araguacu,-12.9308,-49.8258,Brazil,BR,BRA,Tocantins,,8786,1076258088,11445
Elísio Medrado,Elisio Medrado,-12.9458,-39.5219,Brazil,BR,BRA,Bahia,,8434,1076715584,11447
Nova Itarana,Nova Itarana,-13.0269,-40.0689,Brazil,BR,BRA,Bahia,,8312,1076339826,11456
Muniz Ferreira,Muniz Ferreira,-13.0028,-39.1100,Brazil,BR,BRA,Bahia,,7893,1076060547,11453
Ibiquera,Ibiquera,-12.6508,-40.9339,Brazil,BR,BRA,Bahia,,5158,1076079045,11414
Mata-Utu,Mata-Utu,-13.2825,-176.1736,Wallis And Futuna,WF,WLF,Uvea,primary,,1876784844,11484
Cusco,Cusco,-13.5183,-71.9781,Peru,PE,PER,Cusco,admin,428450,1604162901,11511
Cubal,Cubal,-13.0333,14.2333,Angola,AO,AGO,Benguela,,357618,1024580158,11457
Ayacucho,Ayacucho,-13.1631,-74.2244,Peru,PE,PER,Ayacucho,admin,180766,1604300430,11471
Catape,Catape,-13.7667,15.0833,Angola,AO,AGO,Huíla,,167820,1024321158,11538
Lichinga,Lichinga,-13.3000,35.2456,Mozambique,MZ,MOZ,Niassa,admin,142253,1508041628,11486
Luanshya,Luanshya,-13.1333,28.4000,Zambia,ZM,ZMB,Copperbelt,,117579,1894410334,11468
Pisco,Pisco,-13.7100,-76.2032,Peru,PE,PER,Ica,,109965,1604438126,11532
Chipata,Chipata,-13.6386,32.6453,Zambia,ZM,ZMB,Eastern,admin,98416,1894816262,11524
Abancay,Abancay,-13.6333,-72.8833,Peru,PE,PER,Apurímac,admin,72277,1604782074,11523
Valença,Valenca,-13.3703,-39.0731,Brazil,BR,BRA,Bahia,,63231,1076455406,11494
Riacho de Santana,Riacho de Santana,-13.6089,-42.9389,Brazil,BR,BRA,Bahia,,36039,1076808220,11521
Kasungu,Kasungu,-13.0364,33.4822,Malawi,MW,MWI,Kasungu,admin,,1454117674,11457
Dowa,Dowa,-13.6532,33.9385,Malawi,MW,MWI,Dowa,admin,,1454644071,11526
Safotulafai,Safotulafai,-13.6715,-172.1777,Samoa,WS,WSM,Fa‘asaleleaga,admin,,1882524892,11528
Satupa‘itea,Satupa`itea,-13.7659,-172.3269,Samoa,WS,WSM,Satupa‘itea,admin,,1882940042,11538
Asau,Asau,-13.5196,-172.6378,Samoa,WS,WSM,Vaisigano,admin,,1882504626,11511
Safotu,Safotu,-13.4513,-172.4018,Samoa,WS,WSM,Gagaifomauga,admin,,1882879383,11503
Vailoa,Vailoa,-13.7555,-172.3070,Samoa,WS,WSM,Palauli,admin,,1882047846,11537
Ntchisi,Ntchisi,-13.3753,34.0036,Malawi,MW,MWI,Ntchisi,admin,,1454004377,11495
Saleaula,Saleaula,-13.4489,-172.3352,Samoa,WS,WSM,Gaga‘emauga,admin,,1882605280,11503
Andahuaylas,Andahuaylas,-13.6575,-73.3833,Peru,PE,PER,Apurímac,,80000,1604615351,11526
Montepuez,Montepuez,-13.1167,39.0000,Mozambique,MZ,MOZ,Cabo Delgado,,72279,1508552201,11466
Bom Jesus da Lapa,Bom Jesus da Lapa,-13.2550,-43.4178,Brazil,BR,BRA,Bahia,,69526,1076439517,11481
Chincha Alta,Chincha Alta,-13.4500,-76.1333,Peru,PE,PER,Ica,,63671,1604035626,11503
Lucas do Rio Verde,Lucas do Rio Verde,-13.0500,-55.9108,Brazil,BR,BRA,Mato Grosso,,59436,1076459192,11459
Jaguaquara,Jaguaquara,-13.5308,-39.9708,Brazil,BR,BRA,Bahia,,55449,1076420862,11512
Livramento de Nossa Senhora,Livramento de Nossa Senhora,-13.6428,-41.8408,Brazil,BR,BRA,Bahia,,46035,1076781145,11525
Santa Maria da Vitória,Santa Maria da Vitoria,-13.3978,-44.1978,Brazil,BR,BRA,Bahia,,41795,1076607443,11497
Correntina,Correntina,-13.3428,-44.6369,Brazil,BR,BRA,Bahia,,33183,1076400445,11491
Gandu,Gandu,-13.7439,-39.4869,Brazil,BR,BRA,Bahia,,32809,1076167274,11536
Minaçu,Minacu,-13.5328,-48.2200,Brazil,BR,BRA,Goiás,,31154,1076477797,11512
Ambanja,Ambanja,-13.6786,48.4522,Madagascar,MG,MDG,Antsiranana,,30621,1450987919,11529
